Address_street, Серафимовича – четная с № 52 до конца
Address_street, Станиславского № 31
Address_street, Станиславского 33
Address_street, Станиславского 35
Address_street, Тульская – четная с № 222 по 246 нечетная с № 243 по 289
Address_street, Успенского – четная с № 2 по 26 нечетная с № 5 по 19а
Address_street, Архитектурная
Address_street, 2-я Архитектурная
Address_street, Блока
Address_street,
Address_side, 1-й Немировича-Данченко – четная с № 4 по 14, нечетная с № 1 по 19
Address_side, 1-й, 2-й Успенского
Address_side, ДКСТ «Энергетик сад – 2», СНТ «Энергетик – 1»
Precinct_number,1649
Precinct_place, НРОО Всероссийского общества глухих, ул. Серафимовича, 32 
Address_street, Вертковская – нечетная с № 25 по 55
Address_street, Костычева – четная с № 46 по 68 нечетная с № 27 по 49
Address_street, Немировича-Данченко – нечетная с № 49 по 89а
Address_street, Серафимовича – четная с № 34 по 48 нечетная № 27
Address_street, Серафимовича – четная с № 34 по 48 с № 29 по 43
Address_street, Станиславского № 29
Address_street, Станиславского 29/1
Address_street,
Address_side, 1-й – 4-й Костычева
Precinct_number,1650
Precinct_place, МБОУ города Новосибирска «Лицей Информационных Технологий», ул. Римского-Корсакова, 13 
